jmzcheekies,1.21E+18,2020/5/28 7:57,"The tragedy of George Floyd is a reality check on racial injustice in the US. Every day, white supremacy causes suffering and loss of human lives inside and outside our nation.",,,3
wraithsheart,1.26E+18,2020/5/28 7:57,"George Floyd story is completely heartbreaking, Nobody deserves that sort of treatment, Hope the policeman suffers for his actions big time. ",,,12
svth8r,1.25E+18,2020/5/28 7:57,"protesters in Minneapolis, Minneapolis are being teargassed and shot by rubber bullets for protesting the injustice death of George Floyd.",,,4
majestymar,1.07E+18,2020/5/28 7:57,"the case of George Floyd has left me enraged, saddened, and heartbroken. i can not stop thinking about it, his life was taken undeservedly by white police officers.",,,2
kjhwrld,1.23E+18,2020/5/28 7:57,not EVERY race gets killed by police for no reason. ,,,3
charlizethvron,9.10E+17,2020/5/28 7:57,I feel bad for George Floyd his family his entire family. I also feel bad for the good police during this riot going on in Minnesota. ,,,2
PRAISETRIUNEGOD,8129032,2020/5/28 7:57,"Police should be required to go to periodic counseling to help prevent these periodic tragic MELTDOWNS when anger erupts and the blood boils and things like the incident happens. Cops are NOT even 4-year college grads in many cases,They need more support.  ",,,1
sapphicsbea,7.09E+17,2020/5/28 7:57,"the world is such a cruel place today, it sucks what people do that causes these situations, George Floyd did not deserve what happened to him, he deserves justice.",,,2
lil_waterrrr,9.70E+17,2020/5/28 7:57,"This situation got me emotionally all over the place,How would you all white racists feel if we started hunting you all.",,,3
herfiIter,7.83E+17,2020/5/28 7:57,"This will not save the life of George Floyd, or maybe not anyone else, but it is something to try. there is got to be something to try.",,,2
JohndyLouis,1.05E+18,2020/5/28 7:57,If you have a problem with Colin Kaepernick taking a knee but do not care about a police officer taking a knee on George Floyd¡¯s neck than you are a racist.,,,3
S0FTIEHARU,1.09E+18,2020/5/28 7:57,"i literally can not see the video of George Floyd being murdered, i can not process how someone could do this and how no one did anything to stop it, i can not process how someone could do this and not suffer from anything close to the fair consequences.",,,2
jeonsvibes,1.15E+18,2020/5/28 7:57,as a black person I am overwhelmed seeing all those people supporting the movement.,,,2
OfficialSammyB0,8.86E+17,2020/5/28 7:57,I just want to say thank you to everyone who are spreading positivist and Love to every social media platform.,,,2
spideykayla,1.13E+18,2020/5/28 7:57,"everyone should be able to feel safe and comfortable in their own skin, it is truly heartbreaking seeing my best friend hurt by racism and seeing people like George Floyd end up dead from it. ",,,2
CoachRobles,634760855,2020/5/28 7:57,"The death of George Floyd police reminds us of the importance of civilian oversight of law enforcement. Over the years, the office has continued to listen to the community and make meaningful recommendations to including, among other things, the use of force.",,,5
gluedonjae,8.56E+17,2020/5/28 7:57," I just can not find the words, I can not express my disgust enough. I will never understand what kind of heinous monster you would have to be to kill an innocent soul, All because they are different.",,,2
bitchhourss,1.18E+18,2020/5/28 7:57,"After George Floyd's death in Minnesota, still think Colin Kaepernick's knee was the problem. Of course it never was,the same racism at play, with the deaths and anyone who tries to bring attention to the issue being blackballed.",,,2
aishaIyn,1.11E+18,2020/5/28 7:57,"All i am saying is not every situation is the same, The George Floyd case is straight up murder, and I hope they get charged with it. ",,,2
Mr_Bluu_,3121010798,2020/5/28 7:57,"this is not about politics, it is about the fact that black people are being murdered simply because of the color of their skin, check your goddamn privilege.  ",,,3
demi_dumb,1.26E+18,2020/5/28 7:57,"Sad and tragic death,That was a brutal MURDER and the other guy just got fired. George Floyd was a person, he had a family and people who cared about him and he got murdered for doing nothing while the other man walks free.",,,2
injchantae,1.00E+18,2020/5/28 7:57,"I understand the anger, but not the violence, looting, and vandalism.  Looting a Target, has nothing at all to do with bringing about justice for George Floyd.",,,4
JOYFULUVIE,1.08E+18,2020/5/28 7:57,"it takes two seconds to spread the message,please do not ignore the matter and help by doing as little as raising awareness. ",,,2
sneezy_p,1.19E+18,2020/5/28 7:57,"Please understand the system must change before people will feel comfortable enough to trust law enforcement ever again after these terrible experiences, People have the right to be upset. ",,,5
StageYaneu,4281570916,2020/5/28 7:57,The Killings of Black People have to STOP NOW.,,,3
LittleGiallo,2555488040,2020/5/28 7:57,"George Floyd, another black man victim to police brutality. What can I say that has not already been said, This has to stop, Every single racist, incompetent, piece of shit that has a hand in allowing this behavior to continue needs to be dealt with.",,,2
projkthevisitor,9.19E+17,2020/5/28 7:57,"What happened to George Floyd was fucking horrifying and more importantly, murder. Hope that officer gets put away for what he did. ",,,1
rogevsbavnes,9.79E+17,2020/5/28 7:57,"the man that killed George Floyd is a racist murder. these police officers around him are racist murderers for allowing it to happen when they know they could have stopped him, we need to held the police system in its entirety accountable. ",,,3
HannahWerchan,352528271,2020/5/28 7:57," George Floyd died senselessly. If you saw that video and were not angry or upset you have no heart, Please no more of this ,we have to stand together.",,,2
97UT0PIA,1.03E+18,2020/5/28 7:57,"rise for justice rise for civil rights and liberties rise for our future, our stepchildren future rise for those who have lost their lives due to police brutality rise for the names that are not remembered rise for the lives that were wrongfully taken away.",,,3
nqiIea,1.09E+18,2020/5/28 7:57,"so sad that someone can do that to another person, now people need to get a grip and stop comparing deaths of white and black peoples like it is them against us, it is not racism is an idea that will never leave ,you can not kill an idea.",,,3
bleumoonchild,9.47E+17,2020/5/28 7:57," i do not understand how people like that are ever put in the position of power, police are meant to protect and serve society, it is really sickening.",,,1
seojiaer,1.19E+18,2020/5/28 7:57,nobody deserves to get murdered based on their skin color. this has been going on for way to long and change needs to happen now. ,,,3
obsen8,485730316,2020/5/28 7:57,"Exactly, the cops have not been arrested but George Floyd was.",,,1
lwtaya,1.16E+18,2020/5/28 7:57,just because you are not black does not mean that you should not care about the tragedy of George Floyd. its our duty as human beings to speak up and use our privilege to stop injustices like this happening in the future.,,,2
liIminyoonie,1.13E+18,2020/5/28 7:57,"this is gross and terrifying, human beings lost their lives due to disgusting racists having an easy way to murder innocent black people. George Floyd was MURDERED because of racism, being quiet on it because it makes you uncomfortable does not help anyone but the murderers.",,,3
PIGEONFEST,1.22E+18,2020/5/28 7:57,it is so disappointing that cops are still getting away with shit like this.,,,1
aybayilicamm,1.11E+18,2020/5/28 7:57,"As the mother of a Black son, this police brutality has to stop. Black men are not the enemy, George Floyd did not deserve to be murdered. ",,,3
myadeIine,1.26E+18,2020/5/28 7:57,so many other black people have been MURDERED OR INJURED by people sworn to protect everyone.,,,3
alexandriatri_,1.15E+18,2020/5/28 7:57,"Police brutality is real, Are there bad cops out there, Yes, and we need to do a lot better about getting our law enforcement officers.George Floyd was murdered, and many others like him were murdered. ",,,1
c0medypartners,1.14E+18,2020/5/28 7:57,"people need to be held accountable for their actions, racism is not something to be taken lightly. ",,,3
Ella_99x,1.21E+18,2020/5/28 7:57,"I do not know how people can be so cruel, What have we done to deserve this injustice daily. ",,,3
cthwldflwr,1.25E+18,2020/5/28 7:57,"white privilege is real, fucking realize it, if you are white, know how privileged you are. you do not have to go in public fearing your life, you do not have to fear your life every time you see a cop, recognize your privilege. ",,,3
comiclokirights,1.16E+18,2020/5/28 7:57,"So stop trying to validate all lives matter, when currently black lives are at risk and do not matter to some people as shown with the brutal murder of George Floyd.",,,3
yvesthatic,9.17E+17,2020/5/28 7:57,"That cop car CAN be replaced. George Floyd's life can not, That is why we are angry.",,,2
